, year,link,nse_code,company_name
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25675_AMNPLST_2023_2024_04092024161155.pdf,AMNPLST,Amines & Plasticizers Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25353_AMRUTANJAN_2023_2024_30082024204813.pdf,AMRUTANJAN,Amrutanjan Health Care Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22969_AMRUTANJAN_2022_2023_26082023182112_08262023185404.zip,AMRUTANJAN,Amrutanjan Health Care Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20856_AMRUTANJAN_2021_2022_26082022122138_08262022130008.zip,AMRUTANJAN,Amrutanjan Health Care Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19057_AMRUTANJAN_2020_2021_31082021122553_08312021130007.zip,AMRUTANJAN,Amrutanjan Health Care Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17052_AMRUTANJAN_2019_2020_01092020105745_01092020110002.zip,AMRUTANJAN,Amrutanjan Health Care Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15675_AMRUTANJAN_2018_2019_03092019172924_03092019180015.zip,AMRUTANJAN,Amrutanjan Health Care Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13460_AMRUTANJAN_2017_2018_18092018163448.zip,AMRUTANJAN,Amrutanjan Health Care Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_12233_AMRUTANJAN_2016_2017_16102017155106.zip,AMRUTANJAN,Amrutanjan Health Care Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_10398_AMRUTANJAN_2015_2016_07102016181902.zip,AMRUTANJAN,Amrutanjan Health Care Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_7476_AMRUTANJAN_2014_2015_01092015120007.zip,AMRUTANJAN,Amrutanjan Health Care Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24030_ANANDRATHI_2023_2024_24052024110008_05252024152626.zip,ANANDRATHI,Anand Rathi Wealth Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_21911_ANANDRATHI_2022_2023_12052023200755_05122023210001.zip,ANANDRATHI,Anand Rathi Wealth Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20440_ANANDRATHI_2021_2022_19072022192108.zip,ANANDRATHI,Anand Rathi Wealth Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24194_ANANTRAJ_2023_2024_2606202417014.pdf,ANANTRAJ,Anant Raj Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_21997_ANANTRAJ_2022_2023_09062023173721_06092023180000.zip,ANANTRAJ,Anant Raj Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20059_ANANTRAJ_2021_2022_16062022170505_06162022180003.zip,ANANTRAJ,Anant Raj Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19538_ANANTRAJ_2020_2021_06092021212009_09062021220003.zip,ANANTRAJ,Anant Raj Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17938_ANANTRAJ_2019_2020_05122020225711_05122020230008.zip,ANANTRAJ,Anant Raj Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15916_ANANTRAJ_2018_2019_06092019232025_07092019070003.zip,ANANTRAJ,Anant Raj Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_14280_ANANTRAJ_2017_2018_13102018174744.zip,ANANTRAJ,Anant Raj Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_12167_ANANTRAJ_2016_2017_11102017160853.zip,ANANTRAJ,Anant Raj Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_10518_ANANTRAJ_2015_2016_17102016203540.zip,ANANTRAJ,Anant Raj Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_7631_ANANTRAJ_2014_2015_04092015181711.zip,ANANTRAJ,Anant Raj Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_4793_ANANTRAJ_2013_2014_03092014112844.zip,ANANTRAJ,Anant Raj Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_1479_ANANTRAJ_2012_2013_05092013140118.zip,ANANTRAJ,Anant Raj Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_2254_ANANTRAJ_2011_2012_14102013200015.zip,ANANTRAJ,Anant Raj Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_ANANTRAJ_2010_2011_05082011140102.zip,ANANTRAJ,Anant Raj Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_ANANTRAJ_2009_2010_18082010121500.zip,ANANTRAJ,Anant Raj Limited
,2008 - 2009,https://nsearchives.nseindia.com/annual_reports/AR_ANANTRAJ_2008_2009_13082009151243.zip,ANANTRAJ,Anant Raj Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24592_ANDHRAPAP_2023_2024_19072024181054.pdf,ANDHRAPAP,ANDHRA PAPER LIMITED
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22417_ANDHRAPAP_2022_2023_18072023113103_07182023120001.zip,ANDHRAPAP,ANDHRA PAPER LIMITED
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21163_ANDHRAPAP_2021_2022_03092022101151_09032022110019.zip,ANDHRAPAP,ANDHRA PAPER LIMITED
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18359_ANDHRAPAP_2020_2021_12072021121609_12072021130003.zip,ANDHRAPAP,ANDHRA PAPER LIMITED
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16875_ANDHRAPAP_2019_2020_25082020170146_25082020180002.zip,ANDHRAPAP,ANDHRA PAPER LIMITED
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_14681_IPAPPM_2018_2019_03072019151942_03072019160007.zip,ANDHRAPAP,ANDHRA PAPER LIMITED
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_12865_IPAPPM_2017_2018_07082018160138.zip,ANDHRAPAP,ANDHRA PAPER LIMITED
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_10941_IPAPPM_2016_2017_03082017102321.zip,ANDHRAPAP,ANDHRA PAPER LIMITED
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9160_IPAPPM_2015_2016_29072016150313.zip,ANDHRAPAP,ANDHRA PAPER LIMITED
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_6863_IPAPPM_2014_2015_03082015112357.zip,ANDHRAPAP,ANDHRA PAPER LIMITED
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_4106_IPAPPM_2013_2014_04082014123520.zip,ANDHRAPAP,ANDHRA PAPER LIMITED
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_617_APPAPER_2012_2013_17072013171851.zip,ANDHRAPAP,ANDHRA PAPER LIMITED
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_APPAPER_2010_2011_09092011121919.zip,ANDHRAPAP,ANDHRA PAPER LIMITED
,2011 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_APPAPER_2011_2011_28022012102220.zip,ANDHRAPAP,ANDHRA PAPER LIMITED
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_APPAPER_2009_2010_18082010121500.zip,ANDHRAPAP,ANDHRA PAPER LIMITED
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25280_ANDHRSUGAR_2023_2024_2908202417553.pdf,ANDHRSUGAR,The Andhra Sugars Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23142_ANDHRSUGAR_2022_2023_31082023171026_08312023180015.zip,ANDHRSUGAR,The Andhra Sugars Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21237_ANDHRSUGAR_2021_2022_03092022180307_09032022190014.zip,ANDHRSUGAR,The Andhra Sugars Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19172_ANDHRSUGAR_2020_2021_02092021145931_09022021150005.zip,ANDHRSUGAR,The Andhra Sugars Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17300_ANDHRSUGAR_2019_2020_04092020183143_04092020190006.zip,ANDHRSUGAR,The Andhra Sugars Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_16039_ANDHRSUGAR_2018_2019_25092019101852_25092019110003.zip,ANDHRSUGAR,The Andhra Sugars Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13679_ANDHRSUGAR_2017_2018_28092018102014.zip,ANDHRSUGAR,The Andhra Sugars Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11762_ANDHRSUGAR_2016_2017_29092017115152.zip,ANDHRSUGAR,The Andhra Sugars Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_10000_ANDHRSUGAR_2015_2016_04102016164844.zip,ANDHRSUGAR,The Andhra Sugars Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_8275_ANDHRSUGAR_2014_2015_14092015094036.zip,ANDHRSUGAR,The Andhra Sugars Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_5856_ANDHRSUGAR_2013_2014_21112014120003.zip,ANDHRSUGAR,The Andhra Sugars Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_3045_ANDHRSUGAR_2012_2013_06122013085329.zip,ANDHRSUGAR,The Andhra Sugars Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_2829_ANDHRSUGAR_2011_2012_05112013120002.zip,ANDHRSUGAR,The Andhra Sugars Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_ANDHRSUGAR_2010_2011_29062012111817.zip,ANDHRSUGAR,The Andhra Sugars Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_ANDHRSUGAR_2009_2010_20042011105256.zip,ANDHRSUGAR,The Andhra Sugars Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24580_ANGELONE_2023_2024_18072024193956.pdf,ANGELONE,Angel One Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_21946_ANGELONE_2022_2023_01062023151921_06012023160001.zip,ANGELONE,Angel One Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_19931_ANGELONE_2021_2022_07052022132818_05072022140002.zip,ANGELONE,Angel One Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18129_ANGELBRKG_2020_2021_07062021211145_07062021220010.zip,ANGELONE,Angel One Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25713_ANIKINDS_2023_2024_0409202418338.pdf,ANIKINDS,Anik Industries Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22692_ANIKINDS_2022_2023_08082023165606_08082023170001.zip,ANIKINDS,Anik Industries Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21325_ANIKINDS_2021_2022_05092022134307_09052022140017.zip,ANIKINDS,Anik Industries Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18710_ANIKINDS_2020_2021_12082021172844_12082021180001.zip,ANIKINDS,Anik Industries Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17693_ANIKINDS_2019_2020_15092020191331_15092020200001.zip,ANIKINDS,Anik Industries Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15890_ANIKINDS_2018_2019_06092019185654_06092019190018.zip,ANIKINDS,Anik Industries Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13893_ANIKINDS_2017_2018_01102018153821.zip,ANIKINDS,Anik Industries Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_12098_ANIKINDS_2016_2017_09102017130256.zip,ANIKINDS,Anik Industries Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_10562_ANIKINDS_2015_2016_17102016202447.zip,ANIKINDS,Anik Industries Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_7553_ANIKINDS_2014_2015_01092015145304.zip,ANIKINDS,Anik Industries Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_4476_ANIKINDS_2013_2014_25082014105242.zip,ANIKINDS,Anik Industries Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_3001_ANIKINDS_2012_2013_27112013091617.zip,ANIKINDS,Anik Industries Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_2265_ANIKINDS_2011_2012_14102013200005.zip,ANIKINDS,Anik Industries Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23765_ANKITMETAL_2022_2023_07092023171125_09072023180035.zip,ANKITMETAL,Ankit Metal & Power Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21563_ANKITMETAL_2021_2022_06092022234705_09072022070008.zip,ANKITMETAL,Ankit Metal & Power Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19782_ANKITMETAL_2020_2021_16092021122236_09162021130005.zip,ANKITMETAL,Ankit Metal & Power Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17886_ANKITMETAL_2019_2020_02122020151403_02122020160007.zip,ANKITMETAL,Ankit Metal & Power Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15583_ANKITMETAL_2018_2019_31082019193402_31082019200003.zip,ANKITMETAL,Ankit Metal & Power Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13791_ANKITMETAL_2017_2018_29092018134521.zip,ANKITMETAL,Ankit Metal & Power Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11505_ANKITMETAL_2016_2017_22092017141821.zip,ANKITMETAL,Ankit Metal & Power Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9975_ANKITMETAL_2015_2016_04102016170945.zip,ANKITMETAL,Ankit Metal & Power Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_8034_ANKITMETAL_2014_2015_08092015102240.zip,ANKITMETAL,Ankit Metal & Power Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_4879_ANKITMETAL_2013_2014_04092014110150.zip,ANKITMETAL,Ankit Metal & Power Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_1346_ANKITMETAL_2012_2013_02092013171921.zip,ANKITMETAL,Ankit Metal & Power Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25464_ANMOL_2023_2024_02092024193044.pdf,ANMOL,Anmol India Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22386_ANMOL_2022_2023_17072023105901_07172023110001.zip,ANMOL,Anmol India Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21219_ANMOL_2021_2022_03092022155343_09032022160008.zip,ANMOL,Anmol India Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19368_ANMOL_2020_2021_04092021174743_09042021180009.zip,ANMOL,Anmol India Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_26006_ANSALAPI_2023_2024_06092024171550.pdf,ANSALAPI,Ansal Properties & Infrastructure Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_24004_ANSALAPI_2022_2023_10042024165628_05252024152624.zip,ANSALAPI,Ansal Properties & Infrastructure Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21525_ANSALAPI_2021_2022_06092022184731_09062022190005.zip,ANSALAPI,Ansal Properties & Infrastructure Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19487_ANSALAPI_2020_2021_06092021170757_09062021180006.zip,ANSALAPI,Ansal Properties & Infrastructure Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17452_ANSALAPI_2019_2020_06092020120213_06092020130002.zip,ANSALAPI,Ansal Properties & Infrastructure Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15863_ANSALAPI_2018_2019_06092019153145_06092019160008.zip,ANSALAPI,Ansal Properties & Infrastructure Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13831_ANSALAPI_2017_2018_29092018203121.zip,ANSALAPI,Ansal Properties & Infrastructure Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_12286_ANSALAPI_2016_2017_27102017120057.zip,ANSALAPI,Ansal Properties & Infrastructure Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_10140_ANSALAPI_2015_2016_04102016124613.zip,ANSALAPI,Ansal Properties & Infrastructure Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_7972_ANSALAPI_2014_2015_07092015190019.zip,ANSALAPI,Ansal Properties & Infrastructure Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_5493_ANSALAPI_2013_2014_17092014185230.zip,ANSALAPI,Ansal Properties & Infrastructure Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_1565_ANSALAPI_2012_2013_10092013112926.zip,ANSALAPI,Ansal Properties & Infrastructure Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_2634_ANSALAPI_2011_2012_22102013160026.zip,ANSALAPI,Ansal Properties & Infrastructure Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_ANSALAPI_2010_2011_07092011080911.zip,ANSALAPI,Ansal Properties & Infrastructure Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_ANSALAPI_2009_2010_09092010120000.zip,ANSALAPI,Ansal Properties & Infrastructure Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_26228_ANTGRAPHIC_2023_2024_10092024125654.pdf,ANTGRAPHIC,Antarctica Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23672_ANTGRAPHIC_2022_2023_06092023183909_09062023190031.zip,ANTGRAPHIC,Antarctica Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21353_ANTGRAPHIC_2021_2022_05092022163855.zip,ANTGRAPHIC,Antarctica Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19479_ANTGRAPHIC_2020_2021_06092021162833_09062021170009.zip,ANTGRAPHIC,Antarctica Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17392_ANTGRAPHIC_2019_2020_05092020165751_05092020170010.zip,ANTGRAPHIC,Antarctica Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_16064_ANTGRAPHIC_2018_2019_27092019122612_27092019130005.zip,ANTGRAPHIC,Antarctica Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13736_ANTGRAPHIC_2017_2018_28092018164157.zip,ANTGRAPHIC,Antarctica Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11423_ANTGRAPHIC_2016_2017_15092017170102.zip,ANTGRAPHIC,Antarctica Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_10483_ANTGRAPHIC_2015_2016_10102016150839.zip,ANTGRAPHIC,Antarctica Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_8280_ANTGRAPHIC_2014_2015_14092015094711.zip,ANTGRAPHIC,Antarctica Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_5813_ANTGRAPHIC_2013_2014_17112014170001.zip,ANTGRAPHIC,Antarctica Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_2958_ANTGRAPHIC_2012_2013_22112013084802.zip,ANTGRAPHIC,Antarctica Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_2858_ANTGRAPHIC_2011_2012_11112013130003.zip,ANTGRAPHIC,Antarctica Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_ANTGRAPHIC_2010_2011_15062012103045.zip,ANTGRAPHIC,Antarctica Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_ANTGRAPHIC_2009_2010_13092010120000.zip,ANTGRAPHIC,Antarctica Limited
,2008 - 2009,https://nsearchives.nseindia.com/annual_reports/AR_ANTGRAPHIC_2008_2009_09102009093005.zip,ANTGRAPHIC,Antarctica Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24421_ANUP_2023_2024_11072024165853.pdf,ANUP,The Anup Engineering Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22286_ANUP_2022_2023_11072023164500_07112023170000.zip,ANUP,The Anup Engineering Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20390_ANUP_2021_2022_15072022180307_07152022190006.zip,ANUP,The Anup Engineering Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18505_ANUP_2020_2021_23072021142120_23072021150006.zip,ANUP,The Anup Engineering Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17106_ANUP_2019_2020_01092020184851_01092020190004.zip,ANUP,The Anup Engineering Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_14790_ANUP_2018_2019_09072019175522_09072019180016.zip,ANUP,The Anup Engineering Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_26169_ANURAS_2023_2024_07092024183143.pdf,ANURAS,Anupam Rasayan India Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23839_ANURAS_2022_2023_08092023154246_09082023160003.zip,ANURAS,Anupam Rasayan India Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20723_ANURAS_2021_2022_16082022195929_08162022200002.zip,ANURAS,Anupam Rasayan India Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19747_ANURAS_2020_2021_08092021194919_09082021200005.zip,ANURAS,Anupam Rasayan India Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24746_APARINDS_2023_2024_31072024163549.pdf,APARINDS,Apar Industries Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22369_APARINDS_2022_2023_15072023153759_07152023160001.zip,APARINDS,Apar Industries Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20373_APARINDS_2021_2022_14072022175900_07142022180008.zip,APARINDS,Apar Industries Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18387_APARINDS_2020_2021_13072021195856_13072021200004.zip,APARINDS,Apar Industries Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16548_APARINDS_2019_2020_22072020194306_22072020200002.zip,APARINDS,Apar Industries Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_14792_APARINDS_2018_2019_09072019183544_11072019200003.zip,APARINDS,Apar Industries Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13006_APARINDS_2017_2018_13082018130349.zip,APARINDS,Apar Industries Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11118_APARINDS_2016_2017_17082017144751.zip,APARINDS,Apar Industries Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9252_APARINDS_2015_2016_08082016144425.zip,APARINDS,Apar Industries Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_6759_APARINDS_2014_2015_28072015150012.zip,APARINDS,Apar Industries Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_3549_APARINDS_2013_2014_01072014120002.zip,APARINDS,Apar Industries Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_994_APARINDS_2012_2013_13082013103338.zip,APARINDS,Apar Industries Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_APARINDS_2011_2012_18102012054545.zip,APARINDS,Apar Industries Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_APARINDS_2010_2011_15062012111054.zip,APARINDS,Apar Industries Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_APARINDS_2009_2010_31082010120000.zip,APARINDS,Apar Industries Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24517_APCL_2023_2024_1507202422386.pdf,APCL,Anjani Portland Cement Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22982_APCL_2022_2023_28082023125357.zip,APCL,Anjani Portland Cement Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20773_APCL_2021_2022_22082022162028.zip,APCL,Anjani Portland Cement Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18806_APCL_2020_2021_21082021150520_21082021160005.zip,APCL,Anjani Portland Cement Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16572_APCL_2019_2020_27072020175248_27072020180002.zip,APCL,Anjani Portland Cement Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15115_APCL_2018_2019_03082019143628_03082019150003.zip,APCL,Anjani Portland Cement Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13381_APCL_2017_2018_07092018190345.zip,APCL,Anjani Portland Cement Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11394_APCL_2016_2017_14092017111115.zip,APCL,Anjani Portland Cement Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24304_APCOTEXIND_2023_2024_0407202418312.pdf,APCOTEXIND,Apcotex Industries Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_21923_APCOTEXIND_2022_2023_25052023170258_05252023180002.zip,APCOTEXIND,Apcotex Industries Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_19943_APCOTEXIND_2021_2022_20052022130215_05202022140003.zip,APCOTEXIND,Apcotex Industries Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18139_APCOTEXIND_2020_2021_11062021164006_11062021170006.zip,APCOTEXIND,Apcotex Industries Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16427_APCOTEXIND_2019_2020_10072020152903_10072020160003.zip,APCOTEXIND,Apcotex Industries Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_14474_APCOTEXIND_2018_2019_13052019111527_13052019120008.zip,APCOTEXIND,Apcotex Industries Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13375_APCOTEXIND_2017_2018_07092018125303.zip,APCOTEXIND,Apcotex Industries Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11155_APCOTEXIND_2016_2017_21082017124547.zip,APCOTEXIND,Apcotex Industries Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9382_APCOTEXIND_2015_2016_17082016090002.zip,APCOTEXIND,Apcotex Industries Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_6407_APCOTEXIND_2014_2015_14072015103756.zip,APCOTEXIND,Apcotex Industries Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_3625_APCOTEXIND_2013_2014_07072014113011.zip,APCOTEXIND,Apcotex Industries Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_2879_APCOTEXIND_2012_2013_20112013100930.zip,APCOTEXIND,Apcotex Industries Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_APCOTEXIND_2011_2012_28062012114201.zip,APCOTEXIND,Apcotex Industries Limited
